inn,company_name,phone,email,short,reputation,successful_tenders,unsuccessful_tenders
6316205005,"ООО ""МЕДИЦИНА И НОВЫЕ ТЕХНОЛОГИИ""",8 (846) 270-27-40,info@mednt.ru,Система восстановления статического и динамического равновесия,0,0,0
7735586095,"ООО ""Мультипас""",8 (499) 710-34-30,vendsupport@termt.com,Валидатор для транспорта,0,0,0
7724921947,"ООО ""НПО ""СПОРТМЕДПРИБОР""",8 (916) 115-31-87,info@scanme.pro,Программно-аппаратный комплекс для диагностики здоровья спортсменов,0,0,0
7718668887,"АО ""ПОЗИТИВ ТЕКНОЛОДЖИЗ""",8 (495) 744-01-44,pt@ptsecurity.com,Программное решение управления информационной безопасностью,0,0,0
7719402047,"ООО ""МОТОРИКА""",8 (800) 200-24-39,info@motorica.org,Реабилитационный комплекс,0,0,0
5047222551,"ООО ""НефтехимавтоматикГрупп""",8 (901)-527-33-72,oiltechnicgrupp@yandex.ru,Система сбора и подземного хранения мусора (ТКО),0,0,0
7802720863,"ООО ""Тикетс Ру""",8 (495) 777-25-72,info@tickets.ru,"Часть холдинга TTN, одного из ведущих и динамично развивающихся туристических онлайн-агентств Европы",0,0,0
6230028315,"ООО НПП ""Тепловодохран""",8 (4912) 24-02-70,info@pulsarm.ru,"Предназначен для измерения объема горячей и холодной питьевой воды по СанПиН 2 1 4 1074-01 и сетевой воды, протекающей по трубопроводу в системах холодного и горячего водоснабжения",0,0,0
7804003861,"ООО ""ВИТ""",8 (812) 374 70 53,info@korvit.org,Имитатор опорной нагрузки,0,0,0
7810420599,"ООО ""Брейн Бит""",8 (499) 348-20-74,edward@brainbeat.ru,Неинвазивный глюкометр,0,0,0
5047222551,"ООО ""НефтехимавтоматикГрупп""",8 (901)-527-33-72,SA@ECOLIFT.SU,Система подземного хранения пресскомпакторов,0,0,0
6230028315,"ООО НПП ""Тепловодохран""",8 (4912) 24-02-70,info@pulsarm.ru,"Квартирный теплосчетчик Пульсар с цифровым выходом представляет собой компактный прибор, предназначенный для учета расхода тепловой энергии",0,0,0
9731043077,ООО «Дисайт»,,hi@dsight.ru,BI-платформа,0,0,0
3664236746,"ООО ""Юзерикс""",,support@userx.pro,Система аналитики мобильных приложений,0,0,0
2312080990,"ООО ""Спайдер Груп""",,info@fastep.io,Платформа оптимизации труда и послепродажного обслуживания для мобильных устройств на iOS и Android,0,0,0
7735026470,"ООО ""Стрелковое оборудование""",8 (495) 530-06-67,info@scatt.ru,Профессиональный стрелковый тренажер,0,0,0
7718676447,"АО ""НПО ""ЭШЕЛОН""",8 (495) 223-23-92,mail@npo-echelon.ru,Система управления событиями информационной безопасности,0,0,0
7743939185,"ООО ""ОРИЕНТ СИСТЕМС""",8 (495) 241-69-59,info@orsyst.ru,,0,0,0
7705870599,"ООО ""Туристические административные системы""",8 (495) 777-23-77,Info@rutraveller.ru,"Гид по городам и странам для путешественников, фотографов и знатоков туризма",0,0,0
6230028315,"ООО НПП ""Тепловодохран""",8 (4912) 24-02-70,info@pulsarm.ru,Предназначен для учёта активной и реактивной энергии в 2-х проводных цепях переменного тока промышленной частоты,0,0,0
9731016644,"ООО ""4Блайнд""",8 (495) 128-86-87,welcome@4blind.com,Коммуникатор для слепоглухих людей,0,0,0
7718676447,"АО ""НПО ""ЭШЕЛОН""",8 (495) 223-23-92,mail@npo-echelon.ru,Программно-аппаратный комплекс защиты сетевых систем,0,0,0
7707512824,"ООО ""ИНИЦИУМ""",8 (495) 740-88-76,info@initium.ru,Цифровая трансформация торговли,0,0,0
5047217640,"ООО ""Наймикс""",8 (495) 374-73-79,direct@naimix.info,Электронная площадка для бизнеса и самозанятых,0,0,0
6316202773,ООО «Облачный ритеил»,8 (800) 250-99-90,help@litebox.ru,Программное обеспечение для розничной торговли,0,0,0
7204148449,"ООО ""Смарт СИ""",8 (345) 268-33-28,tkcc@list.ru,Система сигнального освещения пешеходного перехода,0,0,0
7718676447,"АО ""НПО ""ЭШЕЛОН""",8 (495) 223-23-92,mail@npo-echelon.ru,Программное решение доверенной загрузки операционной системы,0,0,0
7728756645,"ООО ""ДИСТАНЦИОННЫЙ РЕПЕТИТОР""",8 (903) 231-11-23,newtutorru@gmail.com,Дистанционный репетитор,0,0,0
7728044373,"ФГУП ""НПП ""ГАММА""",8 (495) 514-02-74,info@nppgamma.ru,Платформа мониторинга информационной безопасности,0,0,0
7731304529,"ООО ""ЗЕН""",8 (499) 391-31-92,info@sleepwithzen.com,Новый опыт во сне,0,0,0
7801526430,"ООО ""Эделинк""",8 (495) 822-02-08,info@edelink.ru,Автоматизация гостиниц и гостиничных цепочек,0,0,0
7735575047,"АО ""ЭЛВИС-НЕОТЕК""",8 (495) 648-78-23,welcome@elveesneotek.com,Система автоматического измерения температуры и контроля перемещения граждан,0,0,0
7718668887,"АО ""ПОЗИТИВ ТЕКНОЛОДЖИЗ""",8 (495) 744-01-44,pt@ptsecurity.com,Платформа запуска приложений в защищенной виртуальной среде,0,0,0
7729026306,МГУУ Правительства Москвы,8 (495) 957-75-75,info@mguu.ru,,0,0,0
5904990449,"ООО ""Биогеном""",,hello@biogenom.ru,Мобильное приложение для расшифровки анализов врачом,0,0,0
7728044373,"ФГУП ""НПП ""ГАММА""",8 (495) 514-02-74,info@nppgamma.ru,Оценка уровня защищенности устройств и оборудования от кибератак,0,0,0
7735575047,"АО ""ЭЛВИС-НЕОТЕК""",8 (495) 648-78-23,welcome@elveesneotek.com,Тепловизионный локатор кругового обзора,0,0,0
7706281123,ООО Агентство «Полилог»,8 (495) 258-20-45,it@polylog.ru,Платформа автоматизации внутренних бизнес-процессов,0,0,0
7814691166,"ООО ""Хотэл Инстинкт""",8 (800) 201-89-95,hi@hotelinstinct.com,"Единая система управления для отелей, хостелов и апартаментов",0,0,0
5024096727,"ООО ""ДЕПО Электроникс""",8 (495) 969-22-22,dialog@depo.ru,ПО для вывода контента на видеостену,0,0,0
7720770380,"АО ""НПО ""ОРИОН""",8 (499) 375-05-50,orion@orion-ir.ru,Инфракрасная IP-видеокамера,0,0,0
7725814360,"ООО ""Максибукинг""",8 (800) 200-78-30,info@maxi-booking.ru,Автоматизированная система управления для отелей и гостиниц,0,0,0
9725026066,"ООО ""Мультифактор""",8 (499) 444-08-82,sales@multifactor.ru,Облачная система многофакторной аутентификации для сайтов и приложений,0,0,0
7714452936,"АО ""Квантовые Алгоритмы""",8 (958) 684-75-71,,Сервис по подбору наилучших условий краткосрочного депозита в банк для корпораций и фондов,0,0,0
7720010693,"АО ""РНТ""",8 (495) 777-75-77,rnt@rnt.ru,Средство защиты от утечек речевой информации,0,0,0
2319062326,"ООО ""КАРТРЕК""",8 (800) 600-54-40,info@cartrek.online,Система для автоматизации автопроката или каршеринга,0,0,0
7722253395,"АО ""СЕКЬЮРИТ""",8 (495) 221-21-60,info@zecurion.com,Комплекс защиты от утечек коммерческой информации,0,0,0
026813215800,ИП Наумов Вячеслав Анатольевич,8 (495)145-38-55,info@5crm.ru,CRM-система,0,0,0
3123223891,"ООО ""Наноапатит""",8 (472) 234-56-85,info@nanoapatit.ru,Гидроксиалапатит наноразмерный синтетический,0,0,0
7720010693,"АО ""РНТ""",8 (495) 777-75-77,rnt@rnt.ru,Система обнаружения компьютерных атак,0,0,0
7722253395,"АО ""СЕКЬЮРИТ""",8 (495) 221-21-60,info@zecurion.com,"Защита информации, хранимой и обрабатываемой на корпоративных серверах",0,0,0
9710017206,"ООО ""Азент""",8 (499) 183-65-36,support@azent.ru,Платформа агрегирования отелей,0,0,0
7715789499,"АО ""Нордавинд""",8 (499) 130-98-92,head@nordavind.ru,Облачный сервис,0,0,0
434700960444,ИП Митягин Кирилл Станиславович,8 (495) 374-77-24,,Автоматизированная система подачи заявок на товарные знаки,0,0,0
7722253395,"АО ""СЕКЬЮРИТ""",8 (495) 221-21-60,info@zecurion.com,"Защита корпоративной сети от внешних угроз, контроля посещения сайтов и использования веб-приложений",0,0,0
7841489382,"ООО ""А2Б.ру""",8 (499) 653-67-64,info@a2b.ru,Поиск и бронирование онлайн такси-трансферов по всему миру,0,0,0
7715789499,"АО ""Нордавинд""",8 (499) 130-98-92,head@nordavind.ru,Программное обеспечение для создания систем видеонаблюдения,0,0,0
7713140469,"АО ""ЛАБОРАТОРИЯ КАСПЕРСКОГО""",8 (495) 797-87-00,info@kaspersky.com,Платформа для обучения навыкам кибербезопасности,0,0,0
7841446195,"ООО Визовый центр/ООО ""Айвиза""",8 (921) 334-13-13,support@ivisa.ru,Официальная служба поддержки по получению российской визы,0,0,0
7715789499,"АО ""Нордавинд""",8 (499) 130-98-92,head@nordavind.ru,Комплексная автоматизированная информационная система,0,0,0
7723719400,"ЗАО ""ЛЕТА""",8 (495) 921-14-10,suo@leta.ru,Терминал для выдачи и оформления карт клиентам в режиме самообслуживания,0,0,0
4004007928,"ООО ""Кит Инвест""",8 (800) 350-85-07,info@kit-invest.ru,Комплексное решение для вендинга,0,0,0
7704134116,"ООО ИТЦ ""СКАНЭКС""",8 (495) 739-73-85,info@scanex.ru,Веб-картографическая интеграционная платформа,0,0,0
7715990221,"ООО ""АЙТОБ-СОФТ""",8 (495) 419-08-42,info@itob.ru,Система управления автопарком,0,0,0
7715789499,"АО ""Нордавинд""",8 (499) 130-98-92,head@nordavind.ru,Кардиофлешка,0,0,0
7720703761,"ООО ""ИЛС""",8 (495) 989-96-09,info@intelogis.ru,Сервис для транспортной логистики,0,0,0
5402017437,"ООО ""НП ИВЦ""",8 (495) 698-50-30,info@pm-hm.ru,Ингалятор аэрозольный цифровой,0,0,0
9704011728,ООО “Линго”,,at@trnslt.me,Личный переводчик в смартфоне,0,0,0
7805093681,"ООО ""ЦРТ""",8 (495) 661-75-50,stc-spb@speechpro.com,Многоканальная система автоматического оповещения абонентов по телефонным линиям,0,0,0
7723719400,"ЗАО ""ЛЕТА""",8 (495) 921-14-10,suo@leta.ru,Аппаратно-программное решение для распознавания подлинности документов,0,0,0
9701149870,"ООО ""Медиа Групп""",,support@getcontent.ai,Платформа для рекламодателей,0,0,0
7715027275,"АО ""НТЦ ""Атлас""",8 (495) 689-41-42,info@stcnet.ru,Комплекс криптографической защиты конфиденциальной информации,0,0,0
7725339957,"ООО ""ШТРИХ-М ИНЖИНИРИНГ""",8 (495) 787-60-90,info@shtrih-m.ru,Комплексное решение для оптимизации пассажирских перевозок,0,0,0
7805093681,"ООО ""ЦРТ""",8 (495) 661-75-50,stc-spb@speechpro.com,"Система аудиовидеозаписи, онлайн-трансляции и протоколирования судебных заседаний",0,0,0
7723719400,"ЗАО ""ЛЕТА""",8 (495) 921-14-10,suo@leta.ru,"Решение для организации управления потоками посетителей, мониторинга и анализа работы сотрудников и оценки качества оказываемых услуг",0,0,0
7718156134,"ООО ""Медплант""",8 (495) 223-60-16,medplant@medplant.ru,Жгут крoвooстaнaвливaющий (турникет),0,0,0
2367012861,"ООО ""Гайд Гоу""",8 (800) 222-15-45,info@guidego.ru,Агрегатор индивидуальных экскурсий,0,0,0
7814755363,"ООО ""Министерство событий""",8 (800) 551-22-61,info@kupitrip.online,Онлайн-сервис по бронированию авиабилетов и отелей для визы,0,0,0
7725494952,"ООО ""Кодабра""",8 (495) 126-30-52,,Платформа обучения программированию для детей,0,0,0
7813523810,"ООО ""Би Або Интернешнл""",8 (812) 449-7788,info@b-abo.com,Приложение для самостоятельных туристов,0,0,0
2721186588,"ООО ""Рст-ТУР""",8 (800) 551-32-30,info@rost-tur.ru,Облачная платформа со встроенной CRM,0,0,0
5047075064,"ООО ""КСС""",8 (495) 617-17-31,kulik@cosmic-rs.com,,0,0,0
021002350319,ИП Денисова И.Г.,8 (938) 446-05-55,info@happy-camper.ru,Мобильное приложение для туристов,0,0,0
772617272925,ИП Малявкин Дмитрий Владимирович,,get@amabi.org,Технология для наведения порядка в бизнес процессах,0,0,0
7725686527,"ООО ""ТелСис""",8 (499) 322-81-69,PARTNERS@QUARTA.PW,Платформа прямой аренды гостевой недвижимости и автоматизации арендного бизнеса,0,0,0
7701402053,"ООО ""Музей Плюс""",8 (499) 350-07-63,anna.kharitonova@museumplus.ru,"Интернет-площадка, объединяющая издания и сувениры",0,0,0
440119961390,ИП Сизова Алеся Леонидовна,8 (925) 654-22-50,,Система управления мобильным приложением для бизнеса,0,0,0
7717655148,"ООО ""ХОЛИХОУП""",,info@holyhope.ru,CRM-система для управления учебным центром,0,0,0
9717058554,"ООО ""КИБЕРКАР МОТОР РУС""",8 (495) 185-03-60,,Мультимедийно-навигационная система для автомобиля,0,0,0
9731026378,"ООО ""Атретек""",,,Автоматизированная система выявления неправомерных операций на финансовых рынках,0,0,0
9731062707,"ООО ""МАГНАРИЛ АКВА ЛАБ""",,info@magnaril.com,Короновирусный дезинфектант,0,0,0
7717760738,"ООО ""ВЕБИНАР""",8 (495) 105-93-20,,Единая платформа для проведения онлайн-трансляции и хранения записей,0,0,0
7717671799,"АО ""ШВАБЕ""",8 (499) 951-48-32,mail@shvabe.com,,0,0,0
4705026573,"ООО ""НПК ""Мегадор""",8 (800) 775-82-77,,Энергоэффективная система электроотопления любых помещений,0,0,0
7708351665,"ООО ""Лондон""",8 (495) 278-08-00,,Платформа для работы бизнеса с самозанятыми,0,0,0
7720437083,"ООО ""КУРЬЕР ДИСКОНТ""",8 (495) 677-95-64,,Сервис совместных покупок услуг доставки,0,0,0
7736207543,"ООО ""ЯНДЕКС""",8 (800) 250-96-39,,Сервис подготовки к ЕГЭ и ОГЭ,0,0,0
7736207543,"ООО ""ЯНДЕКС""",8 (800) 234-79-67,,Онлайн-каталог заданий для школьников 1–4-х классов,0,0,0
9705039356,"ООО ""МИС""",8 (800) 707-44-27,,Торгово-логистическая платформа для бизнеса,0,0,0
7743801910,"ООО ""Мцкт""",,contact@qboard.tech,Программный эмулятор квантовых вычислений,0,0,0
7814594155,"ООО ""НБС""",8 (812) 603-26-09,info@nbioservice.com,,0,0,0
5902202276,АО «ЭР-ТЕЛЕКОМ ХОЛДИНГ»,,iot@ertelecom.ru,Решение для энергетических компаний,0,0,0
5902202276,АО «ЭР-ТЕЛЕКОМ ХОЛДИНГ»,,iot@ertelecom.ru,Система удаленного вызова медицинской помощи,0,0,0
7702319337,"ООО ""СУПЕРДЖОБ""",8 (495) 790-72-77,,IT-сервис по поиску работы и подбору сотрудников,0,0,0
5902202276,АО «ЭР-ТЕЛЕКОМ ХОЛДИНГ»,,iot@ertelecom.ru,Система мониторинга персонала,0,0,0
5902202276,АО «ЭР-ТЕЛЕКОМ ХОЛДИНГ»,,iot@ertelecom.ru,Интеллектуальная система мониторинга,0,0,0
7447250067,"ООО ""ТАРДИС""",8 (915) 347-71-82,,Онлайн-помощник подбора одежды по размеру,0,0,0
7706688991,"АО НПК ""Химпроминжиниринг""",8 (905) 555-80-50,info@umatex.com,,0,0,0
7702420552,"АНО ""УМНАЗИЯ""",8 (495) 120-21-06,,"Интерактивные онлайн-курсы
 и тренажеры для развития
 мышления детей 6-13 лет",0,0,0
7722480415,ООО «Карифэн»,,info@careefan.ru,Платформа для поиска работы,0,0,0
7726381870,"ООО ""ГИКБРЕИНС""",,support@geekbrains.ru,Онлайн-обучение цифровым профессиям,0,0,0
7743096312,"ООО ""ЮЛАЙМ""",,info@ulime.ru,Сервис заказа повседневных товаров и услуг,0,0,0
7714202510,"ООО ""ИНПАС КОМПАНИ""",8 (495) 721-36-21,,Система контроля технического состояния POS-терминальной сети,0,0,0
7736683729,"ООО ""ЗД МЕТАМАРФОЗА""",8 (499) 340-83-15,info@3dmatica.ru,,0,0,0
7736683729,"ООО ""ЗД МЕТАМАРФОЗА""",8 (499) 340-83-15,info@3dmatica.ru,,0,0,0
9731039786,"ООО ""Джейкет.ру""",8 (495) 374-94-75,,Сервис размещения объявлений,0,0,0
7701103751,"АО ""АИФ""",8 (800) 550-71-27,,Мультиканальная платформа индустрии моды,0,0,0
7743633239,"ООО УК ""ВОНТРЕЗАЛТ""",8 (495) 133-72-49,,Сервис для определения контактов посетителей сайта,0,0,0
638202310622,ИП Канаева Наталья Геннадьевна,,,Онлайн-тренажёр для обучения продажам и переговорам,0,0,0
760402287449,ИП Герасименко Сергей Викторович,,,Жилой модуль,0,0,0
9709013327,"ООО ""КОРПОРАТИВНЫЙ УНИВЕРСИТЕТ МТС""",8 (800) 250-93-97,,Онлайн-школа подготовки к ЕГЭ,0,0,0
7704428807,"ООО ""СИСТЕМА-БИОТЕХ""",,info@sistemabiotech.ru,Тест-система для диагностики коронавирусной инфекции,0,0,0
7703816966,"ООО ""ПАЗЗЛ ИНГЛИШ""",8 (495) 210-50-85,,Онлайн-тренажер английского языка,0,0,0
7802584829,"ООО ""ЗДОРОВЬЕ ГОРОДА""",,support@moezdorovie.org,Приложение для заботы о здоровье,0,0,0
9703009860,"ООО ""Д1""",,,Интеллектуальная корпоративная платформа управления,0,0,0
7704280780,"ДПО ""Академия Сен Мишель""",,info@saintmichel.pro,Универсальная летающая платформа,0,0,0
7715964180,"ООО ""ЦОО НЕТОЛОГИЯ-ГРУПП""",8 (800) 100-45-42,,Онлайн-школа английского языка,0,0,0
503125254923,ИП Сухоруков Иван Юрьевич,8 (495) 142-76-73,,"Часы-телефон с тонометром, тревожной кнопкой SOS и GPS для пожилых людей",0,0,0
7725805647,"ООО ""Викиум""",,support@wikium.ru.,Тренажер для развития мозга,0,0,0
732303463881,ИП Махмутов Рамиль Рифкатович,,Mr.prolider@gmail.com,Электронный путевой лист,0,0,0
7606119053,"ООО ""БИАЙДИ ТЕХНОЛОДЖИС РУС""",8 (980) 741-04-91,my@bid.life,,0,0,0
7839482742,"ООО ""Лекториум""",,support@eduardo.studio,Платформа для создания и запуска онлайн-курсов,0,0,0
7804500870,"ООО ""МЭЭК""",8 (812) 339-04-58,,Комплект оборудования для переработки и пиролиза органических отходов,0,0,0
9715393878,"ООО ""Проектное Агентство Алексея Радченко""",,,Анализ маршрутных сетей общественного транспорта,0,0,0
7716942848,"ООО ""Лайфтайм""",,help@lifetime.plus,Сервис для анализа медицинских исследований,0,0,0
7725394394,"ООО ""Корпорация Развлечений""",,,Сервис онлайн-записи клиентов,0,0,0
7705974076,"ООО МКК ""Платиза.Ру""",8 (800) 200-38-39,,Моментальный доступ к заработанным деньгам,0,0,0
5262251314,"ООО ""Радионавигационная компания""",,info@radionavcom.ru,Экологический мониторинг при помощи радиолокационных станций высокого разрешения,0,0,0
9731046208,"ООО ""ЭДЖСТРИМ""",,info@youstreamer.com,Платформа для ретрансляции видео,0,0,0
7606073360,"ООО ""ЛАБМЕДИА""",,contact@labmedia.su,Платформа для обучения и тренировки знаний в игровой форме,0,0,0
7736207543,"ООО ""ЯНДЕКС""",8 (495) 739-70-00,,Поисково-информационная картографическая служба,0,0,0
5010051677,"ООО ""АТОЛ""",8 (495) 730-74-20,,Платформа для автоматизации рабочих мест кассира,0,0,0
9723065609,"ООО ""ЯНДЕКС.ДИРЕКТ""",,info@getdirect.ru,Cервис автоматизации контекстной рекламы в Яндекс Директе,0,0,0
7715784250,"ООО ""СТРИМ ЛАБС""",8 (495) 662-37-00,info@streamlabs.ru,,0,0,0
9731017510,"ООО ""Н-Лоджик""",,info@nlogic.ai,Автоматизация ввода первичной документации,0,0,0
9731017510,"ООО ""Н-Лоджик""",,info@nlogic.ai,Распознавание входящего запроса и автоматическое формирование проекта ответного документа,0,0,0
7718952312,"ООО ""Тайтэн Пауэр Солюшн""",8 (495) 970-07-05,info@titanps.ru,,0,0,0
7841069652,"ООО ""СУОН""",,info@suon.pro,Система управления объектами недвижимости,0,0,0
5908043921,"ООО ""НПО ""Парматех""",8 (800) 707-41-10,info@parmatech.org,,0,0,0
6316215652,"ООО""Сноубайк""",8 (964) 989-05-70,sales@snow-bike.ru,,0,0,0
7811558977,"ООО ""Прогресс-2""",,,Online-система бронирования,0,0,0
9701122420,"ООО ""Бейстрек Рус""",,join@basetrack.net,Автоматизация транспортных средств для всепогодного автономного оперирования,0,0,0
9701122420,"ООО ""Бейстрек Рус""",,join@basetrack.net,Экономия топлива для грузовиков на основе технологии BaseTracK,0,0,0
7716888710,"ООО ""ГУРУТАКСИ""",,SUPPORT@GURU.TAXI,Сервис-агрегатор для водителей такси и таксопарков,0,0,0
772775779411,ИП Лучко Наталья Вячеславовна,8 (499) 653-55-34,,Сервис по поиску и подбору занятий и развлечений для детей,0,0,0
550611892800,AQUIX,8 (913) 653-83-18,ceo@aquix.ru,,0,0,0
550611892800,AQUIX,8 (913) 653-83-18,ceo@aquix.ru,,0,0,0
5022025921,АНО Центр «Конвентум»,,support@igrajdanin.ru,Всероссийская платформа взаимодействия граждан и власти,0,0,0
7707374451,"ООО ""АНЛИМИТЕД ПРОДАКШЕН""",8 (495) 968-96-58,,Безопасный корпоративный мессенджер,0,0,0
5047063929,"ООО ""РОБОКАССА""",8 (499) 110-57-25,,Универсальный инструмент приема и оформления онлайн-платежей,0,0,0
9701046627,"ООО ""Поток.Диджитал""",,ok@potok.digital,Краудфандинговая платформа по кредитованию бизнеса,0,0,0
9704001511,"ООО ""Инколхим""",,info@incolchem.ru,Самостерилизующиеся поверхности,0,0,0
7718729635,"ООО ""Локалс""",,help@thelocals.ru,Онлайн-сервис аренды квартир,0,0,0
7725837624,"ООО ""Ламбада""",,to@lmbd.ru,Онлайн-площадка дизайнерских вещей,0,0,0
9701094130,"ООО ""МОВИСТА""",8 (495) 122-23-90,,Платформа для планирования и организации поездок,0,0,0
7736275857,"ООО ""4БРЭЙН""",,me@4brain.ru,Онлайн-сервис для обучения,0,0,0
7715091714,"ДПО ""Учебный Центр СКБ Контур""",8 (800) 500-95-51,,Технологическая онлайн-платформа для повышения квалификации и профессиональной переподготовки кадров,0,0,0
7714460951,"ООО ""Актуальные Коммуникации""",8 (925) 737-24-54,,Студия для виртуальных мероприятий,0,0,0
7724472410,"АНО ""ТУР""",,aokorochkova@yahoo.com,Единая база проектов и квалифицированных кадров в области устойчивого развития,0,0,0
7841083960,"ООО ""Развитие""",,,CRM-ERP система для автоматизации бизнеса спортивных секций и образовательных центров,0,0,0
7729521283,"ООО ""Манеймания.Ру""",,support@virtonomics.com,HR инструмент для дистанционной оценки менеджеров,0,0,0
1327024080,"ООО ""Лембе""",8 (909) 328-22-02,vestberg@cnnrm.ru,,0,0,0
7729521283,"ООО ""Манеймания.Ру""",,support@virtonomics.com,Тренажер для предпринимателей и владельцев бизнеса,0,0,0
780414145530,ИП Родионов Алексей Александрович,8 (921) 960-99-64,,Осветительные приборы с функцией дезинфекции,0,0,0
7729521283,"ООО ""Манеймания.Ру""",,support@virtonomics.com,Экономическая игра и бизнес-симулятор,0,0,0
7729521283,"ООО ""Манеймания.Ру""",,support@virtonomics.com,Экономическая игра и бизнес-симулятор,0,0,0
7709485936,"ООО ""ДОМ.КОНТРОЛЬ""",8 (800) 550-34-29,,Сервис для УК и жителей,0,0,0
7714789489,"ООО ""МЭЙЛ.РУ ГРУП""",,sales@corp.mail.ru,Справочно-информационный медицинский портал,0,0,0
7714431622,"ООО ""АГРЕГАТОР-С ОНЛАЙН""",,help@pandao.ru,Интернет-супермаркет товаров из Китая,0,0,0
7718299492,"ООО ""ЦТМ Групп""",,privet@faradise.ru,Сервис-агрегатор мебели в дополненной реальности,0,0,0
4205331875,"ООО ""Воккалокка""",,support@wokkalokka.ru,Детские смарт часы-телефон,0,0,0
0274918843,"ООО ""НПП ""Чистый Воздух""",8 (800) 500-05-28,info@recuperatorpro.ru,,0,0,0
7710426808,"ФОНД ""НКЖ""",,info@infralife.ru,Сервис сопровождения людей с ограниченными возможностями здоровья,0,0,0
4205331875,"ООО ""Воккалокка""",,support@wokkalokka.ru,Мобильное приложение для определения местоположения детей или пропавших вещей,0,0,0
9718063211,"ООО ""ИНПУТ ЛАБ""",,info@input-lab.ru,Приватная социальная сеть для соседей,0,0,0
772483675302,ИП Полковников Владимир Алексеевич,,to@eveon.pro.,Виртуальный выставочный и конференс-центр,0,0,0
7707049388,"ПАО ""Ростелеком""",8 (800) 220-12-34,,Платформа доступа к электронным изданиям художественной литературы в общеобразовательных организациях,0,0,0
7709465136,"ООО ""ТЕЛЕМЕД""",8 (499) 216-24-98,,Система удаленных консультаций с врачами,0,0,0
9110022204,"ООО ""Среда""",,v.groevoy@gmail.com,Государственные зеленые закупки,0,0,0
5408106490,"Новосибирский Государственный Университет, Нгу",8 (383) 363-41-52,nsu@nsu.ru,,0,0,0
7704534555,"ООО ""Аромамедиа""",8 (495) 775-90-24,,Обонятельные коммуникации,0,0,0
9731069276,"АО ""Оптогард""",8 (495) 280-03-01,office@optograd.ru,,0,0,0
5902202276,АО «ЭР-ТЕЛЕКОМ ХОЛДИНГ»,,iot@ertelecom.ru,Комплексное решение для бесконтактного измерения температуры тела в местах массового скопления людей и на предприятиях,0,0,0
7811444225,"ООО ""ЭПИЦЕНТР""",,hello@hezzl.com,Платформа геймификации маркетинговых кампаний,0,0,0
504408866005,ИП Мирзоян Карэн Самвелович,,support@sitt.me,Приложение для поиска нянь,0,0,0
7806565739,"ООО ""ИМ Консалт""",8 (812) 539-03-05,marketing@im-consult.ru,,0,0,0
2635230201,"ООО ""Производство Технологий""",,info@gisbuyer.com,"Аналитическая платформа для ритейла, девелопмента",0,0,0
631604320272,ИП Аршин Виктор Владимирович,8 (846) 248-92-25,,Оздоровительно-реабилитационный тренажёр,0,0,0
3015098925,"ООО""Аквалид""",8 (925) 345-49-77,info@aqualid.ru,,0,0,0
1835083827,"ООО ""Технология""",,support@bimit.ru,Система создания цифрового двойника здания,0,0,0
7729660520,"ООО ""НИТРОСДЭЙТА РУС""",,support@nitrosbase.com,Универсальная (мультимодельная) СУБД,0,0,0
5609089340,"ООО ""Инэнерджи""",8 (495) 181-96-96,info@inenergy.ru,Водородная платформа электроснабжения,0,0,0
7715719244,"ООО ""КОД БЕЗОПАСНОСТИ""",8 (495) 982-30-20,,Модуль доверенной загрузки для защиты информационных систем,0,0,0
5609089340,"ООО ""Инэнерджи""",8 (495) 181-96-96,info@inenergy.ru,Гибридная система накопления энергии,0,0,0
5609089340,"ООО ""Инэнерджи""",8 (495) 181-96-96,info@inenergy.ru,Проточные батареи,0,0,0
7725735527,"ООО ""Эттон-Центр""",,info@etton.ru,Автоматизированная система планирования и контроля строительства,0,0,0
7728421825,"ООО ""Надежные исполнители""",,help@blizkie.ru,Сервис для поиска профессиональных сиделок,0,0,0
7725735527,"ООО ""Эттон-Центр""",,info@etton.ru,Автоматизация системы производственного контроля при капитальном ремонте,0,0,0
7725114488,"АО ""Россельхозбанк""",,svoehelp@rshbintech.ru,Экосистема для фермерских хозяйств,0,0,0
7709969870,"ООО ""РДВ-софт""",,sale@rabota.ru,Сервис поиска работы и подбора персонала,0,0,0
7751164735,"БФ ""Разбитые Тела""",8 (926) 677-34-31,,Инклюзивная пекарня & онлайн - кондитерская для животных,0,0,0
7743345270,"ООО ""Импульс""",8 (495) 995-58-78,,Cистема платежей между турагентствами и туроператорами,0,0,0
7728644571,"ООО ""Лабиринт.РУ""",8 (499) 920-95-25,,Книжный интернет-магазин,0,0,0
7704314221,"ООО ""НТС""",8 (499) 322-38-75,,Сервис проката самокатов,0,0,0
7704337959,"ООО ""ЕДАДИЛ ПРОМО""",,hello@edadeal.ru,Сервис-агрегатор скидок на покупки продуктов,0,0,0
9718097274,"ООО ""Фиш Тревел""",,info@fish.travel,Международная система бронирования рыболовных туров,0,0,0
7743895280,"ООО ""Т2 Мобайл""",8 (495) 979-76-11,,Платформа для виртуальных операторов связи,0,0,0
1657238107,"ООО ""Лоутрип""",,lowtrip@yandex.ru,Сервис умных недорогих путешествий по России,0,0,0
7714335277,"ООО ""ДАРЕНТА""",,oleg@darenta.ru,"Каршеринг – прокат для частников, сдающих авто с КАСКО",0,0,0
